Name,EEX-FRENCH BASELOAD MONTHLY CONT. - SETT. PRICE,,,,,
13/11/2014,45.4,,,,,
14/11/2014,44.13,,,,,
17/11/2014,45.3,,,,,
18/11/2014,44.89,,,,,
19/11/2014,44.15,,,,,
20/11/2014,43.35,,,,,
21/11/2014,43.13,,,,,
24/11/2014,45.63,,,,,
25/11/2014,47.45,,,,,
26/11/2014,50,,,,,
27/11/2014,48,,,,,
28/11/2014,48,,,,,
01/12/2014,51.54,,,,,
02/12/2014,50.72,,,,,
03/12/2014,50.7,,,,,
04/12/2014,50.39,,,,,
05/12/2014,50.07,,,,,
08/12/2014,47.91,,,,,
09/12/2014,47.25,,,,,
10/12/2014,47.98,,,,,
11/12/2014,47.49,,,,,
12/12/2014,47.82,,,,,
15/12/2014,47.23,,,,,
16/12/2014,48.13,,,,,
17/12/2014,48.76,,,,,
18/12/2014,48.9,,,,,
19/12/2014,49.03,,,,,
22/12/2014,47.35,,,,,
23/12/2014,47.59,,,,,
24/12/2014,47.59,,,,,
25/12/2014,47.59,,,,,
26/12/2014,47.59,,,,,
29/12/2014,40.5,,,,,
30/12/2014,39.36,,,,,
31/12/2014,39.36,,,,,
01/01/2015,39.36,,,,,
02/01/2015,47.4,,,,,
05/01/2015,45.94,,,,,
06/01/2015,45,,,,,
07/01/2015,44.63,,,,,
08/01/2015,44.33,,,,,
09/01/2015,44.8,,,,,
12/01/2015,43.5,,,,,
13/01/2015,45,,,,,
14/01/2015,45.31,,,,,
15/01/2015,45.2,,,,,
16/01/2015,42.85,,,,,
19/01/2015,41.52,,,,,
20/01/2015,40.5,,,,,
21/01/2015,41.33,,,,,
22/01/2015,41.2,,,,,
23/01/2015,41.85,,,,,
26/01/2015,42.3,,,,,
27/01/2015,43.29,,,,,
28/01/2015,44.1,,,,,
29/01/2015,47.75,,,,,
30/01/2015,47.75,,,,,
02/02/2015,40.56,,,,,
03/02/2015,39,,,,,
04/02/2015,38.5,,,,,
05/02/2015,40.1,,,,,
06/02/2015,40.3,,,,,
09/02/2015,39.93,,,,,
10/02/2015,42.08,,,,,
11/02/2015,43.01,,,,,
12/02/2015,45.05,,,,,
13/02/2015,45.35,,,,,
16/02/2015,43.48,,,,,
17/02/2015,41.85,,,,,
18/02/2015,42.32,,,,,
19/02/2015,41.5,,,,,
20/02/2015,42.45,,,,,
23/02/2015,41.7,,,,,
24/02/2015,42.63,,,,,
25/02/2015,44.65,,,,,
26/02/2015,45.78,,,,,
27/02/2015,45.78,,,,,
02/03/2015,37.72,,,,,
03/03/2015,37.43,,,,,
04/03/2015,37.01,,,,,
05/03/2015,36.22,,,,,
06/03/2015,36.4,,,,,
09/03/2015,37.05,,,,,
10/03/2015,37.5,,,,,
11/03/2015,38.71,,,,,
12/03/2015,38.19,,,,,
13/03/2015,37.66,,,,,
16/03/2015,37.65,,,,,
17/03/2015,37.63,,,,,
18/03/2015,38.18,,,,,
19/03/2015,38.14,,,,,
20/03/2015,38.89,,,,,
23/03/2015,38.86,,,,,
24/03/2015,40.1,,,,,
25/03/2015,40,,,,,
26/03/2015,39.65,,,,,
27/03/2015,40.79,,,,,
30/03/2015,43.25,,,,,
31/03/2015,43.25,,,,,
01/04/2015,31.5,,,,,
02/04/2015,31.75,,,,,
03/04/2015,31.75,,,,,
06/04/2015,31.75,,,,,
07/04/2015,31.18,,,,,
08/04/2015,31.68,,,,,
09/04/2015,31.98,,,,,
10/04/2015,32.33,,,,,
13/04/2015,33.33,,,,,
14/04/2015,33.12,,,,,
15/04/2015,32.94,,,,,
16/04/2015,32.6,,,,,
17/04/2015,31.4,,,,,
20/04/2015,31.19,,,,,
21/04/2015,30.97,,,,,
22/04/2015,30,,,,,
23/04/2015,30.13,,,,,
24/04/2015,30.1,,,,,
27/04/2015,29.4,,,,,
28/04/2015,28.46,,,,,
29/04/2015,28.54,,,,,
30/04/2015,28.54,,,,,
01/05/2015,28.54,,,,,
04/05/2015,29.38,,,,,
05/05/2015,29.48,,,,,
06/05/2015,28.95,,,,,
07/05/2015,29.13,,,,,
08/05/2015,29.5,,,,,
11/05/2015,28.83,,,,,
12/05/2015,28.71,,,,,
13/05/2015,28.94,,,,,
14/05/2015,28.75,,,,,
15/05/2015,29.23,,,,,
18/05/2015,28.49,,,,,
19/05/2015,28.6,,,,,
20/05/2015,28.6,,,,,
21/05/2015,28,,,,,
22/05/2015,27.8,,,,,
25/05/2015,27.8,,,,,
26/05/2015,28.15,,,,,
27/05/2015,28.1,,,,,
28/05/2015,28.88,,,,,
29/05/2015,28.88,,,,,
01/06/2015,28.97,,,,,
02/06/2015,29.53,,,,,
03/06/2015,28.65,,,,,
04/06/2015,29.3,,,,,
05/06/2015,29.1,,,,,
08/06/2015,28.84,,,,,
09/06/2015,28,,,,,
10/06/2015,28.03,,,,,
11/06/2015,28.31,,,,,
12/06/2015,29.16,,,,,
15/06/2015,29.25,,,,,
16/06/2015,28.81,,,,,
17/06/2015,29.28,,,,,
18/06/2015,29.62,,,,,
19/06/2015,29.84,,,,,
22/06/2015,31.36,,,,,
23/06/2015,31.28,,,,,
24/06/2015,31.66,,,,,
25/06/2015,33.1,,,,,
26/06/2015,35.54,,,,,
29/06/2015,36.69,,,,,
30/06/2015,36.69,,,,,
01/07/2015,30.41,,,,,
02/07/2015,29.65,,,,,
03/07/2015,29.05,,,,,
06/07/2015,27.54,,,,,
07/07/2015,26.84,,,,,
08/07/2015,26.78,,,,,
09/07/2015,27.19,,,,,
10/07/2015,27.48,,,,,
13/07/2015,29.13,,,,,
14/07/2015,29.21,,,,,
15/07/2015,29.09,,,,,
16/07/2015,29.16,,,,,
17/07/2015,29.75,,,,,
20/07/2015,30.8,,,,,
21/07/2015,30.58,,,,,
22/07/2015,30.7,,,,,
23/07/2015,31.78,,,,,
24/07/2015,31.72,,,,,
27/07/2015,29.93,,,,,
28/07/2015,29.25,,,,,
29/07/2015,29.21,,,,,
30/07/2015,29.6,,,,,
31/07/2015,29.6,,,,,
03/08/2015,38,,,,,
04/08/2015,38.68,,,,,
05/08/2015,38.5,,,,,
06/08/2015,38.05,,,,,
07/08/2015,38.2,,,,,
10/08/2015,37.68,,,,,
11/08/2015,37.88,,,,,
12/08/2015,37.38,,,,,
13/08/2015,37.75,,,,,
14/08/2015,38.35,,,,,
17/08/2015,38.47,,,,,
18/08/2015,38.28,,,,,
19/08/2015,38.13,,,,,
20/08/2015,37.55,,,,,
21/08/2015,37.52,,,,,
24/08/2015,37.16,,,,,
25/08/2015,36.81,,,,,
26/08/2015,37.15,,,,,
27/08/2015,36.6,,,,,
28/08/2015,36.6,,,,,
31/08/2015,36.6,,,,,
01/09/2015,40.46,,,,,
02/09/2015,40.13,,,,,
03/09/2015,40.33,,,,,
04/09/2015,40.32,,,,,
07/09/2015,39.99,,,,,
08/09/2015,39.79,,,,,
09/09/2015,39.92,,,,,
10/09/2015,40,,,,,
11/09/2015,39.76,,,,,
14/09/2015,40.5,,,,,
15/09/2015,41.25,,,,,
16/09/2015,41.5,,,,,
17/09/2015,41.75,,,,,
18/09/2015,40.82,,,,,
21/09/2015,40.3,,,,,
22/09/2015,40.97,,,,,
23/09/2015,41.29,,,,,
24/09/2015,40.64,,,,,
25/09/2015,41.3,,,,,
28/09/2015,39.85,,,,,
29/09/2015,39,,,,,
30/09/2015,39,,,,,
01/10/2015,41.8,,,,,
02/10/2015,41.2,,,,,
05/10/2015,42.5,,,,,
06/10/2015,42.25,,,,,
07/10/2015,42.44,,,,,
08/10/2015,42.85,,,,,
09/10/2015,42.32,,,,,
12/10/2015,42.01,,,,,
13/10/2015,40.88,,,,,
14/10/2015,40.35,,,,,
15/10/2015,40.43,,,,,
16/10/2015,40.41,,,,,
19/10/2015,41.24,,,,,
20/10/2015,40.63,,,,,
21/10/2015,40.7,,,,,
22/10/2015,40.79,,,,,
23/10/2015,41.76,,,,,
26/10/2015,41.85,,,,,
27/10/2015,43.58,,,,,
28/10/2015,43.44,,,,,
29/10/2015,43.8,,,,,
30/10/2015,43.8,,,,,
02/11/2015,41.57,,,,,
03/11/2015,41.55,,,,,
04/11/2015,41.57,,,,,
05/11/2015,41.44,,,,,
06/11/2015,42.08,,,,,
09/11/2015,40.9,,,,,
10/11/2015,40.5,,,,,
11/11/2015,40.35,,,,,
12/11/2015,39.9,,,,,
13/11/2015,40.33,,,,,
16/11/2015,41.71,,,,,
17/11/2015,41.05,,,,,
18/11/2015,40.7,,,,,
19/11/2015,40.5,,,,,
20/11/2015,39.3,,,,,
23/11/2015,38.6,,,,,
24/11/2015,39.6,,,,,
25/11/2015,40.58,,,,,
26/11/2015,40.48,,,,,
27/11/2015,40,,,,,
30/11/2015,40,,,,,
01/12/2015,41.25,,,,,
02/12/2015,41.4,,,,,
03/12/2015,40.88,,,,,
04/12/2015,40.2,,,,,
07/12/2015,39.17,,,,,
08/12/2015,38.17,,,,,
09/12/2015,38.09,,,,,
10/12/2015,38.25,,,,,
11/12/2015,37.15,,,,,
14/12/2015,36.43,,,,,
15/12/2015,36.59,,,,,
16/12/2015,37.04,,,,,
17/12/2015,36.71,,,,,
18/12/2015,36.58,,,,,
21/12/2015,36.39,,,,,
22/12/2015,36.6,,,,,
23/12/2015,36.45,,,,,
24/12/2015,36.45,,,,,
25/12/2015,36.45,,,,,
28/12/2015,37.7,,,,,
29/12/2015,38.75,,,,,
30/12/2015,38.05,,,,,
31/12/2015,38.05,,,,,
01/01/2016,38.05,,,,,
04/01/2016,39.64,,,,,
05/01/2016,39.19,,,,,
06/01/2016,40,,,,,
07/01/2016,40.73,,,,,
08/01/2016,37.97,,,,,
11/01/2016,38.16,,,,,
12/01/2016,36.7,,,,,
13/01/2016,37.15,,,,,
14/01/2016,36.8,,,,,
15/01/2016,36,,,,,
18/01/2016,35.55,,,,,
19/01/2016,36.34,,,,,
20/01/2016,36,,,,,
21/01/2016,34.05,,,,,
22/01/2016,35.13,,,,,
25/01/2016,32.88,,,,,
26/01/2016,32.5,,,,,
27/01/2016,33.63,,,,,
28/01/2016,34,,,,,
29/01/2016,34,,,,,
01/02/2016,31.01,,,,,
02/02/2016,28.78,,,,,
03/02/2016,29.19,,,,,
04/02/2016,28.15,,,,,
05/02/2016,26.77,,,,,
08/02/2016,26.95,,,,,
09/02/2016,27,,,,,
10/02/2016,25.65,,,,,
11/02/2016,25.53,,,,,
12/02/2016,25.98,,,,,
15/02/2016,25.13,,,,,
16/02/2016,25,,,,,
17/02/2016,25.25,,,,,
18/02/2016,26.43,,,,,
19/02/2016,26.54,,,,,
22/02/2016,27.41,,,,,
23/02/2016,27.03,,,,,
24/02/2016,26.23,,,,,
25/02/2016,25.6,,,,,
26/02/2016,25.51,,,,,
29/02/2016,25.51,,,,,
01/03/2016,25.34,,,,,
02/03/2016,25.25,,,,,
03/03/2016,24.7,,,,,
04/03/2016,24.78,,,,,
07/03/2016,25.14,,,,,
08/03/2016,25.39,,,,,
09/03/2016,25.66,,,,,
10/03/2016,25.54,,,,,
11/03/2016,25.94,,,,,
14/03/2016,26.3,,,,,
15/03/2016,26.42,,,,,
16/03/2016,26.37,,,,,
17/03/2016,26.16,,,,,
18/03/2016,26.22,,,,,
21/03/2016,26.04,,,,,
22/03/2016,26.23,,,,,
23/03/2016,26,,,,,
24/03/2016,25.85,,,,,
25/03/2016,25.85,,,,,
28/03/2016,25.85,,,,,
29/03/2016,26.2,,,,,
30/03/2016,26.16,,,,,
31/03/2016,26.16,,,,,
01/04/2016,22.5,,,,,
04/04/2016,22.08,,,,,
05/04/2016,21.76,,,,,
06/04/2016,21.38,,,,,
07/04/2016,21.23,,,,,
08/04/2016,21.35,,,,,
11/04/2016,21.58,,,,,
12/04/2016,21.55,,,,,
13/04/2016,21.61,,,,,
14/04/2016,21.54,,,,,
15/04/2016,21.88,,,,,
18/04/2016,22.6,,,,,
19/04/2016,22.39,,,,,
20/04/2016,22.35,,,,,
21/04/2016,23.28,,,,,
22/04/2016,23.89,,,,,
25/04/2016,24.04,,,,,
26/04/2016,24.89,,,,,
27/04/2016,24.6,,,,,
28/04/2016,23.63,,,,,
29/04/2016,23.63,,,,,
02/05/2016,22.25,,,,,
03/05/2016,22.25,,,,,
04/05/2016,22.5,,,,,
05/05/2016,23,,,,,
06/05/2016,22.6,,,,,
09/05/2016,23.03,,,,,
10/05/2016,22.95,,,,,
11/05/2016,23.18,,,,,
12/05/2016,23.52,,,,,
13/05/2016,23.16,,,,,
16/05/2016,24.43,,,,,
17/05/2016,24.55,,,,,
18/05/2016,24.7,,,,,
19/05/2016,24.75,,,,,
20/05/2016,24.51,,,,,
23/05/2016,24.2,,,,,
24/05/2016,24.4,,,,,
25/05/2016,25.05,,,,,
26/05/2016,25.61,,,,,
27/05/2016,25.85,,,,,
30/05/2016,25.78,,,,,
31/05/2016,25.78,,,,,
01/06/2016,25.32,,,,,
02/06/2016,25.67,,,,,
03/06/2016,26.45,,,,,
06/06/2016,26.7,,,,,
07/06/2016,27.07,,,,,
08/06/2016,26.35,,,,,
09/06/2016,26.05,,,,,
10/06/2016,25.9,,,,,
13/06/2016,25.94,,,,,
14/06/2016,25.95,,,,,
15/06/2016,26.35,,,,,
16/06/2016,27.02,,,,,
17/06/2016,27.79,,,,,
20/06/2016,28.72,,,,,
21/06/2016,27.75,,,,,
22/06/2016,28.37,,,,,
23/06/2016,28.28,,,,,
24/06/2016,28.04,,,,,
27/06/2016,27.5,,,,,
28/06/2016,26.64,,,,,
29/06/2016,26.28,,,,,
30/06/2016,26.28,,,,,
01/07/2016,26.25,,,,,
04/07/2016,26.75,,,,,
05/07/2016,26.38,,,,,
06/07/2016,26.79,,,,,
07/07/2016,27.33,,,,,
08/07/2016,27.08,,,,,
11/07/2016,27.55,,,,,
12/07/2016,27.95,,,,,
13/07/2016,28.53,,,,,
14/07/2016,28.45,,,,,
15/07/2016,28.25,,,,,
18/07/2016,29.13,,,,,
19/07/2016,28.9,,,,,
20/07/2016,29.58,,,,,
21/07/2016,29.75,,,,,
22/07/2016,31.05,,,,,
25/07/2016,29.25,,,,,
26/07/2016,29.28,,,,,
27/07/2016,29.85,,,,,
28/07/2016,29.25,,,,,
29/07/2016,29.25,,,,,
01/08/2016,33.4,,,,,
02/08/2016,33.08,,,,,
03/08/2016,32.63,,,,,
04/08/2016,32.77,,,,,
05/08/2016,32.93,,,,,
08/08/2016,32.97,,,,,
09/08/2016,33,,,,,
10/08/2016,32.63,,,,,
11/08/2016,32.72,,,,,
12/08/2016,33.05,,,,,
15/08/2016,32.7,,,,,
16/08/2016,33.25,,,,,
17/08/2016,33.6,,,,,
18/08/2016,34.33,,,,,
19/08/2016,33.53,,,,,
22/08/2016,33.36,,,,,
23/08/2016,33.66,,,,,
24/08/2016,33.64,,,,,
25/08/2016,33.48,,,,,
26/08/2016,33.87,,,,,
29/08/2016,34.75,,,,,
30/08/2016,34.61,,,,,
31/08/2016,34.61,,,,,
01/09/2016,36.59,,,,,
02/09/2016,36.45,,,,,
05/09/2016,36.7,,,,,
06/09/2016,35.7,,,,,
07/09/2016,35.4,,,,,
08/09/2016,35.25,,,,,
09/09/2016,35.5,,,,,
12/09/2016,35.46,,,,,
13/09/2016,35.88,,,,,
14/09/2016,35.55,,,,,
15/09/2016,36.82,,,,,
16/09/2016,38.28,,,,,
19/09/2016,38.59,,,,,
20/09/2016,38.48,,,,,
21/09/2016,39.3,,,,,
22/09/2016,40.54,,,,,
23/09/2016,40.66,,,,,
26/09/2016,41.1,,,,,
27/09/2016,40.73,,,,,
28/09/2016,42.99,,,,,
29/09/2016,44.4,,,,,
30/09/2016,44.4,,,,,
03/10/2016,56,,,,,
04/10/2016,55.79,,,,,
05/10/2016,58.78,,,,,
06/10/2016,65.75,,,,,
07/10/2016,62.8,,,,,
10/10/2016,60.27,,,,,
11/10/2016,60.21,,,,,
12/10/2016,58.91,,,,,
13/10/2016,61.16,,,,,
14/10/2016,61.04,,,,,
17/10/2016,62.6,,,,,
18/10/2016,67.42,,,,,
19/10/2016,74.36,,,,,
20/10/2016,76.38,,,,,
21/10/2016,70,,,,,
24/10/2016,76.1,,,,,
25/10/2016,81.19,,,,,
26/10/2016,81.19,,,,,
27/10/2016,81.19,,,,,
28/10/2016,87.14,,,,,
31/10/2016,87.14,,,,,
01/11/2016,103.75,,,,,
02/11/2016,116.83,,,,,
03/11/2016,138,,,,,
04/11/2016,133.88,,,,,
07/11/2016,112.73,,,,,
08/11/2016,97.88,,,,,
09/11/2016,95,,,,,
10/11/2016,102,,,,,
11/11/2016,111,,,,,
14/11/2016,111.31,,,,,
15/11/2016,112.36,,,,,
16/11/2016,110,,,,,
17/11/2016,112.17,,,,,
18/11/2016,107.33,,,,,
21/11/2016,107.33,,,,,
22/11/2016,80.7,,,,,
23/11/2016,77.48,,,,,
24/11/2016,76.5,,,,,
25/11/2016,76.25,,,,,
28/11/2016,83.5,,,,,
29/11/2016,84.15,,,,,
30/11/2016,84.15,,,,,
01/12/2016,91.31,,,,,
02/12/2016,81,,,,,
05/12/2016,64.47,,,,,
06/12/2016,57.52,,,,,
07/12/2016,58.12,,,,,
08/12/2016,55.42,,,,,
09/12/2016,56.69,,,,,
12/12/2016,57.26,,,,,
13/12/2016,54.76,,,,,
14/12/2016,53.65,,,,,
15/12/2016,54.12,,,,,
16/12/2016,59.25,,,,,
19/12/2016,56.27,,,,,
20/12/2016,57.17,,,,,
21/12/2016,55.85,,,,,
22/12/2016,55.56,,,,,
23/12/2016,56.07,,,,,
26/12/2016,56.07,,,,,
27/12/2016,63.25,,,,,
28/12/2016,63.25,,,,,
29/12/2016,65.01,,,,,
30/12/2016,65.01,,,,,
02/01/2017,54.88,,,,,
03/01/2017,54.92,,,,,
04/01/2017,55.15,,,,,
05/01/2017,54.02,,,,,
06/01/2017,54,,,,,
09/01/2017,56.96,,,,,
10/01/2017,63.95,,,,,
11/01/2017,66.4,,,,,
12/01/2017,66.45,,,,,
13/01/2017,63.78,,,,,
16/01/2017,58.3,,,,,
17/01/2017,60,,,,,
18/01/2017,60.13,,,,,
19/01/2017,60.7,,,,,
20/01/2017,63.25,,,,,
23/01/2017,64.4,,,,,
24/01/2017,60.31,,,,,
25/01/2017,57.34,,,,,
26/01/2017,54.64,,,,,
27/01/2017,52.75,,,,,
30/01/2017,57.8,,,,,
31/01/2017,57.8,,,,,
01/02/2017,53.84,,,,,
02/02/2017,55.35,,,,,
03/02/2017,55.5,,,,,
06/02/2017,53.24,,,,,
07/02/2017,50.75,,,,,
08/02/2017,49.63,,,,,
09/02/2017,49.91,,,,,
10/02/2017,47.65,,,,,
13/02/2017,45.75,,,,,
14/02/2017,45.28,,,,,
15/02/2017,46.15,,,,,
16/02/2017,46.41,,,,,
17/02/2017,44.92,,,,,
20/02/2017,46,,,,,
21/02/2017,45.93,,,,,
22/02/2017,45.1,,,,,
23/02/2017,44.6,,,,,
24/02/2017,43.17,,,,,
27/02/2017,41.42,,,,,
28/02/2017,41.42,,,,,
01/03/2017,35.77,,,,,
02/03/2017,35.22,,,,,
03/03/2017,34.79,,,,,
06/03/2017,33.12,,,,,
07/03/2017,33.58,,,,,
08/03/2017,32.53,,,,,
09/03/2017,31.99,,,,,
10/03/2017,31.8,,,,,
13/03/2017,31.13,,,,,
14/03/2017,31.15,,,,,
15/03/2017,31.79,,,,,
16/03/2017,31.68,,,,,
17/03/2017,31.98,,,,,
20/03/2017,31.85,,,,,
21/03/2017,31.05,,,,,
22/03/2017,30.39,,,,,
23/03/2017,30.5,,,,,
24/03/2017,30.52,,,,,
27/03/2017,30.05,,,,,
28/03/2017,30.22,,,,,
29/03/2017,31.1,,,,,
30/03/2017,31.53,,,,,
31/03/2017,31.53,,,,,
03/04/2017,32.8,,,,,
04/04/2017,33.24,,,,,
05/04/2017,33.78,,,,,
06/04/2017,34.13,,,,,
07/04/2017,33.98,,,,,
10/04/2017,33.33,,,,,
11/04/2017,32.55,,,,,
12/04/2017,32.83,,,,,
13/04/2017,33.45,,,,,
14/04/2017,33.45,,,,,
17/04/2017,33.45,,,,,
18/04/2017,33.55,,,,,
19/04/2017,33.68,,,,,
20/04/2017,33.69,,,,,
21/04/2017,33.75,,,,,
24/04/2017,32.92,,,,,
25/04/2017,32.51,,,,,
26/04/2017,32.95,,,,,
27/04/2017,33.41,,,,,
28/04/2017,33.41,,,,,
01/05/2017,33.41,,,,,
02/05/2017,34.35,,,,,
03/05/2017,34.38,,,,,
04/05/2017,33.81,,,,,
05/05/2017,33.18,,,,,
08/05/2017,33,,,,,
09/05/2017,32.6,,,,,
10/05/2017,32.73,,,,,
11/05/2017,32.61,,,,,
12/05/2017,32.33,,,,,
15/05/2017,31.6,,,,,
16/05/2017,31.33,,,,,
17/05/2017,32,,,,,
18/05/2017,32.59,,,,,
19/05/2017,32.99,,,,,
22/05/2017,34.75,,,,,
23/05/2017,35.23,,,,,
24/05/2017,35.62,,,,,
25/05/2017,34.78,,,,,
26/05/2017,34.31,,,,,
29/05/2017,33.88,,,,,
30/05/2017,34.55,,,,,
31/05/2017,34.55,,,,,
01/06/2017,35.21,,,,,
02/06/2017,35.12,,,,,
05/06/2017,34.91,,,,,
06/06/2017,33.98,,,,,
07/06/2017,34.35,,,,,
08/06/2017,35.1,,,,,
09/06/2017,35.74,,,,,
12/06/2017,34.98,,,,,
13/06/2017,35,,,,,
14/06/2017,34.78,,,,,
15/06/2017,35.32,,,,,
16/06/2017,35.3,,,,,
19/06/2017,34.79,,,,,
20/06/2017,35.01,,,,,
21/06/2017,35.12,,,,,
22/06/2017,34.35,,,,,
23/06/2017,33.18,,,,,
26/06/2017,33.43,,,,,
27/06/2017,32.9,,,,,
28/06/2017,33.5,,,,,
29/06/2017,34.35,,,,,
30/06/2017,34.35,,,,,
03/07/2017,32.59,,,,,
04/07/2017,32.59,,,,,
05/07/2017,32.43,,,,,
06/07/2017,32.69,,,,,
07/07/2017,33.21,,,,,
10/07/2017,33.76,,,,,
11/07/2017,33.31,,,,,
12/07/2017,33.35,,,,,
13/07/2017,33.64,,,,,
14/07/2017,33.08,,,,,
17/07/2017,32.42,,,,,
18/07/2017,32.1,,,,,
19/07/2017,32.29,,,,,
20/07/2017,32.5,,,,,
21/07/2017,32.24,,,,,
24/07/2017,31.65,,,,,
25/07/2017,31.5,,,,,
26/07/2017,31.58,,,,,
27/07/2017,31.15,,,,,
28/07/2017,31.06,,,,,
31/07/2017,31.06,,,,,
01/08/2017,34.18,,,,,
02/08/2017,34.43,,,,,
03/08/2017,34.76,,,,,
04/08/2017,34.77,,,,,
07/08/2017,35.05,,,,,
08/08/2017,34.54,,,,,
09/08/2017,34.9,,,,,
10/08/2017,35.19,,,,,
11/08/2017,35.32,,,,,
14/08/2017,35.55,,,,,
15/08/2017,35.23,,,,,
16/08/2017,35.89,,,,,
17/08/2017,36.1,,,,,
18/08/2017,36.37,,,,,
21/08/2017,35.97,,,,,
22/08/2017,35.97,,,,,
23/08/2017,36.51,,,,,
24/08/2017,37.13,,,,,
25/08/2017,37.48,,,,,
28/08/2017,37.85,,,,,
29/08/2017,37.46,,,,,
30/08/2017,37.1,,,,,
31/08/2017,37.1,,,,,
01/09/2017,43.86,,,,,
04/09/2017,43.9,,,,,
05/09/2017,44.59,,,,,
06/09/2017,44.58,,,,,
07/09/2017,44.37,,,,,
08/09/2017,44.98,,,,,
11/09/2017,44.97,,,,,
12/09/2017,44.25,,,,,
13/09/2017,45.12,,,,,
14/09/2017,46.28,,,,,
15/09/2017,45.89,,,,,
18/09/2017,46.78,,,,,
19/09/2017,47,,,,,
20/09/2017,45.26,,,,,
21/09/2017,44.41,,,,,
22/09/2017,44.43,,,,,
25/09/2017,45,,,,,
26/09/2017,44,,,,,
27/09/2017,43.44,,,,,
28/09/2017,49.25,,,,,
29/09/2017,49.25,,,,,
02/10/2017,58.9,,,,,
03/10/2017,60.34,,,,,
04/10/2017,60.95,,,,,
05/10/2017,64.43,,,,,
06/10/2017,65.61,,,,,
09/10/2017,66.77,,,,,
10/10/2017,69.6,,,,,
11/10/2017,73.89,,,,,
12/10/2017,70.53,,,,,
13/10/2017,71.35,,,,,
16/10/2017,67.44,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
